id,type,sell_or_rent,size,price,city,part_of_city,land_size,floor,total_floors,num_of_rooms,num_of_bathrooms,is_registered,parking,elevator,balcony,heating_type,year_built,construction_type,url
7088,1,1,351,123600.0,Žabalj,,3129000,,,,,0,,,,,,,https://www.nekretnine.rs/stambeni-objekti/kuce/salas-u-neposrednoj-blizini-puta-/Nk85eYv-azX/
7029,1,1,351,123600.0,Žabalj,,30000,,,,,1,,0,1,,,,https://www.nekretnine.rs/stambeni-objekti/kuce/odlican-salas-na-atraktivnoj-lokaciji-kontakt-ranko/NkH9q-7j5lr/
7098,1,1,350,400000.0,Ruma,Naselje apoteka,10000,,1,7,4,1,,0,1,"Centralno, Klima, Podno",2015,Završena izgradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/ruma-kuca-sa-4-apartmana/NkDZqSkMHxF/
8443,1,1,340,750000.0,Beograd,Djeram pijaca,,5,6,7,3,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/duke-dinica-deram-zvezdara-beograd-340m2/NkU0d78N_hm/
8944,1,1,340,750000.0,Beograd,Djeram pijaca,,5,6,7,3,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/duke-dinica-deram-zvezdara-beograd-340m2/NkU0d78N_hm/
6588,1,1,327,75000.0,Niš,Palilula,,,,8,4,1,,,,Centralno,,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/palilula-nis-porodicna-kuca-327/NkX4YXupWx9/
7183,1,1,323,220000.0,Beograd,Banjica,500,,1,8,4,1,,0,1,"TA pec, Klima",,,https://www.nekretnine.rs/stambeni-objekti/kuce/paunov-breg-5-stanova/NkiYpKH2WG2/
6100,1,1,316,600000.0,Beograd,Dedinje (Beli dvor),,,4,6,3,1,,0,0,Etažno,,,https://www.nekretnine.rs/stambeni-objekti/kuce/dedinje-moderna-kuca-u-nizu-prodaja/Nkw5z1JQw-8/
6787,1,1,315,670000.0,Beograd,Neimar,311,,3,,,1,,0,1,,,Izvorno stanje,https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-vracar-neimar-internacionalnih-brigada-3-11ari-vlasnik-670000eu/NkpX4Ti_fim/
7382,1,0,300,6000.0,Beograd,Vracar (Hram),,3,,6,3,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-vracaru--60--penthaus--jedinstvena-ponuda/NkKvEtVUcLh/
6095,1,1,300,299888.0,Zlatibor,Palisad,700,,2,7,3,1,,0,1,Pec,,,https://www.nekretnine.rs/stambeni-objekti/kuce/zasebna-kuca-423ara-3-nivoa-3-ulaza-3-stana/NkI_hFn9Bdz/
7299,1,0,300,4000.0,Beograd,Dedinje (RTV Pink),,0,,4,2,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ultra-luxury-apartment-with-a-huge-yard-dedinje/Nk3SJq21L1T/
7882,1,0,300,6000.0,Beograd,Vracar (Hram),,3,,6,3,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-vracaru--60--penthaus--jedinstvena-ponuda/NkKvEtVUcLh/
7799,1,0,300,4000.0,Beograd,Dedinje (RTV Pink),,0,,4,2,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ultra-luxury-apartment-with-a-huge-yard-dedinje/Nk3SJq21L1T/
7156,1,1,300,190500.0,Petrovaradin,Mišeluk,40000,,,8,,0,,0,1,Etažno,,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/srkamenicakuca/Nk5D2cUPq83/
6957,1,1,300,120000.0,Dobra Voda,,300,,,10,4,1,,0,1,,2002,U izgradnji,https://www.nekretnine.rs/stambeni-objekti/kuce/prodaja-kuce-dobre-vode-bar-plaza-veliki-pijesak/1482907/
6858,1,1,300,100000.0,Surduk,,5200,,2,8,4,0,,0,1,"TA pec, Pec, Ostalo",2003,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-sa-dva-odvojena-ulaza-i-obradivom-zemljom/NkC1_TCWH2P/
6685,1,1,298,400000.0,Novi Sad,Adice,60400,,1,9,4,1,,0,1,Etažno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/viseporodicna-kuca-na-ekstra-poziciji/Nk-PCYLMF2G/
8228,1,1,294,495000.0,Beograd,Voždovac,,5,5,5,3,1,1,1,1,"Podno, Ostalo",2022,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/alterra-una-lux-smart-home-penthouse/Nk7yUDY4euI/
385,1,1,294,495000.0,Beograd,Voždovac,,5,5,5,3,1,,1,1,"Podno, Ostalo",2022,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/alterra-una-lux-smart-home-penthouse/Nk7yUDY4euI/
8738,1,1,294,495000.0,Beograd,Voždovac,,5,5,5,3,1,1,1,1,"Podno, Ostalo",2022,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/alterra-una-lux-smart-home-penthouse/Nk7yUDY4euI/
8926,1,1,291,930000.0,Beograd,Neimar,,4,5,6,,0,1,1,1,Centralno,,,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajemo-izuzetan-sestosoban-stan-sa-cetiri-parking-mesta-u-garazi/Nk43KgkVi1z/
8425,1,1,291,930000.0,Beograd,Neimar,,4,5,6,,0,1,1,1,Centralno,,,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajemo-izuzetan-sestosoban-stan-sa-cetiri-parking-mesta-u-garazi/Nk43KgkVi1z/
6988,1,1,285,235000.0,Kragujevac,Šumaricko jezero,10,,3,6,3,1,,0,1,Plinska pec,,Izvorno stanje,https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-sa-pogledom-na-jezero/Nkgs11EJvM_/
6650,1,1,280,192000.0,Beograd,Ledine,500,,2,9,3,1,,0,1,Centralno,1998,Izvorno stanje,https://www.nekretnine.rs/stambeni-objekti/kuce/dve-kuce-na-pet-ari-placa-uknjizene-devet-soba/NkQYsZ2DxI7/
7428,1,0,280,5000.0,Beograd,Vracar (Hram),,3,,5,2,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-vracaru--50--retko-u-ponudi-hram/NkhddUlJp2W/
7426,1,0,280,4000.0,Beograd,Dedinje (RTV Pink),,2,,5,3,1,,1,1,,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju--50--2-garazna-mesta/NkhndT2S9NH/
7926,1,0,280,4000.0,Beograd,Dedinje (RTV Pink),,2,,5,3,1,1,1,1,,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju--50--2-garazna-mesta/NkhndT2S9NH/
7928,1,0,280,5000.0,Beograd,Vracar (Hram),,3,,5,2,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-vracaru--50--retko-u-ponudi-hram/NkhddUlJp2W/
6954,1,0,280,1800.0,Beograd,Palilula,,,,7,,1,,,,Centralno,,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/borca-kuca-280m2-na-4-nivoa-u-dobrom-stanju-5-5-ara/Nk5Cg3hjXQJ/
351,1,0,277,2500.0,Beograd,Vracar (Centar),,4,4,4,3,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzni-stanovi-na-vracaru--40--sauna-kalenic/Nk24F-0cJBK/
7246,1,0,277,2500.0,Beograd,Vracar (Centar),,4,4,4,3,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzni-stanovi-na-vracaru--40--sauna-kalenic/Nk24F-0cJBK/
7746,1,0,277,2500.0,Beograd,Vracar (Centar),,4,4,4,3,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzni-stanovi-na-vracaru--40--sauna-kalenic/Nk24F-0cJBK/
7822,1,0,270,2500.0,Beograd,Vracar (Centar),,4,,4,3,0,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuzni-stanovi-na-vracaru-lux-stan-sa-saunom/NkyYpFDpFcm/
6601,1,0,270,1100.0,Niš,Vrežina,,,3,9,3,1,,0,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-poslovni-prostor-novo/NkiymsmltzJ/
7322,1,0,270,2500.0,Beograd,Vracar (Centar),,4,,4,3,0,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuzni-stanovi-na-vracaru-lux-stan-sa-saunom/NkyYpFDpFcm/
7801,1,0,260,3500.0,Beograd,Dedinje (RTV Pink),,0,,4,2,1,1,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju/NkgE7EHydmo/
7301,1,0,260,3500.0,Beograd,Dedinje (RTV Pink),,0,,4,2,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju/NkgE7EHydmo/
9195,1,1,260,400000.0,Beograd,Lekino brdo,,3,,5,,1,1,1,1,Ostalo,2016,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-lekino-brdo-dusanovac-brace-kovac-260m2-brace-kovac/NkXCvACcZtt/
8712,1,1,260,400000.0,Beograd,Lekino brdo,,3,,5,,1,1,1,1,Ostalo,2016,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-lekino-brdo-dusanovac-brace-kovac-260m2-brace-kovac/NkXCvACcZtt/
7483,1,0,257,2500.0,Beograd,Lekino brdo,,3,,4,,0,,1,1,Ostalo,,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/257m2-tfb-lekino-brdo-stan/Nk7SLWeziDq/
7983,1,0,257,2500.0,Beograd,Lekino brdo,,3,,4,,0,0,1,1,Ostalo,,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/257m2-tfb-lekino-brdo-stan/Nk7SLWeziDq/
6810,1,1,252,105000.0,Beograd,Barajevo,435100,,,,,1,,,,Etažno,,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/barajevo-moderna-kuca-u-seoskom-ambijentu/NkvxYf2zfXq/
7025,1,0,250,3.0,Smederevo,Leštar,300,,2,5,2,0,,0,1,"Centralno, TA pec",,Kompletna rekonstrukcija,https://www.nekretnine.rs/stambeni-objekti/kuce/smestaj-za-radnike/Nkh4MC3o8iY/
6652,1,1,246,199011.0,Srbija,,,,,6,3,1,,0,1,Centralno,2016,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/stubline-valjevski-put---kuca-246-m2-i-plac-od-2-ha/Nk05yAyHZLJ/
476,1,1,240,80000.0,Sokobanja,,3,,3,10,3,1,,0,1,"Pec, TA pec",,,https://www.nekretnine.rs/stambeni-objekti/kuce/mala-fabrika-novca-nekretnina-za-zivot-i-zaradu/Nk5MleWIb2U/
7298,1,0,240,2700.0,Beograd,Dedinje (RTV Pink),,4,,4,2,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/ekskluzivni-stanovi-na-dedinju--40--garaza/NkqdyNQYcid/
7292,1,0,240,2500.0,Beograd,Vracar (Centar),,4,4,4,3,1,,1,1,Centralno,,Novogradnja,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-vracaru--40--2-garazna-kalenic/NkB7_Nn5BwU/
