distance,size,year_built,num_of_rooms,floor,price
3400.0,55.0,2022,2,1,180888.0
3400.0,55.0,2018,2,22,212888.0
11700.0,40.0,2021,2,3,54600.0
7200.0,172.0,2008,5,0,350000.0
9300.0,75.0,1995,3,0,80000.0
2700.0,69.0,1970,3,3,136000.0
2700.0,69.0,1970,3,3,136000.0
2700.0,69.0,1970,3,3,136000.0
2700.0,69.0,1970,3,3,136000.0
6800.0,70.0,2013,3,1,115500.0
1400.0,64.0,2013,3,3,185000.0
7200.0,90.0,2011,3,2,209000.0
4500.0,96.0,2010,4,3,180000.0
1600.0,162.0,1945,4,6,285000.0
1600.0,114.0,1930,4,4,299000.0
3400.0,106.0,1939,4,3,228000.0
5500.0,75.0,2013,4,1,153000.0
14700.0,105.0,1990,4,2,115000.0
3700.0,143.0,2010,5,4,500000.0
2700.0,170.0,2007,5,1,450000.0
3700.0,90.0,1955,4,4,170000.0
7200.0,260.0,2020,4,0,850000.0
5500.0,28.0,2021,1,3,61167.0
3400.0,107.0,2021,4,5,288360.0
3400.0,95.0,2021,4,5,257445.0
3400.0,107.0,2021,4,6,288360.0
3400.0,86.0,2021,4,6,232011.0
3400.0,105.0,2021,4,4,282366.0
14700.0,91.0,1981,4,0,150000.0
1600.0,100.0,2010,4,3,225000.0
1100.0,79.0,1925,4,2,237000.0
8000.0,41.0,2003,1,2,84000.0
1600.0,89.0,1937,4,3,198000.0
7000.0,124.0,2021,4,28,510000.0
5000.0,120.0,2000,4,4,182000.0
4200.0,84.0,2009,3,3,240000.0
11700.0,62.0,2020,3,1,83640.0
9400.0,140.0,1990,5,4,150000.0
9200.0,64.0,2005,4,4,140000.0
15800.0,36.0,2010,2,3,28000.0
11700.0,67.0,2021,3,2,90500.0
11700.0,48.0,2021,2,1,67100.0
11700.0,71.0,2021,3,0,91200.0
11700.0,56.0,2021,3,0,75970.0
10500.0,67.0,2008,2,1,83000.0
10800.0,39.0,2018,2,2,37050.0
10800.0,34.0,2019,2,7,28900.0
9100.0,83.0,2018,3,2,116800.0
12900.0,86.0,1984,3,2,108000.0
3400.0,55.0,2020,2,1,165888.0
4500.0,75.0,2020,3,2,181000.0
8600.0,70.0,1994,3,5,145000.0
6200.0,69.0,1975,3,6,109000.0
12700.0,70.0,1979,3,1,96000.0
5100.0,64.0,2021,3,1,140470.0
5100.0,61.0,2021,3,1,133210.0
4500.0,62.0,2021,3,1,129465.0
6400.0,66.0,1984,3,2,114000.0
4100.0,94.0,2013,4,5,206800.0
1600.0,92.0,1929,4,3,209000.0
8500.0,75.0,2019,3,2,149250.0
7300.0,51.0,1996,2,2,115000.0
8500.0,92.0,1950,4,3,179000.0
1600.0,112.0,2006,3,5,249000.0
6500.0,146.0,2008,4,2,345000.0
6400.0,45.0,2019,2,3,51750.0
6400.0,70.0,2015,3,1,110000.0
1600.0,91.0,1960,3,7,245000.0
4600.0,59.0,2013,2,5,63000.0
4100.0,103.0,2013,3,5,269000.0
6400.0,58.0,2019,2,4,63250.0
6500.0,78.0,2019,3,4,172348.0
8500.0,122.0,2017,4,6,308660.0
6400.0,83.0,2019,3,1,150000.0
6400.0,70.0,2013,4,4,88000.0
8500.0,77.0,2019,3,1,192500.0
6400.0,86.0,1961,3,1,90000.0
6400.0,101.0,2019,4,6,277000.0
4100.0,83.0,2010,3,3,228000.0
12400.0,87.0,1980,4,3,119000.0
3400.0,106.0,2017,4,2,222285.0
1600.0,82.0,2007,4,1,220000.0
2900.0,91.0,1950,4,5,240000.0
4500.0,109.0,2007,4,2,230000.0
6500.0,120.0,2001,4,2,330000.0
6400.0,122.0,2021,4,0,183000.0
1000.0,112.0,2005,4,2,350000.0
4500.0,102.0,2021,4,5,203460.0
5000.0,75.0,2018,4,2,140000.0
1400.0,16.0,2019,1,4,89000.0
3800.0,112.0,1989,4,7,190000.0
4800.0,77.0,1980,4,0,122000.0
9900.0,70.0,2014,4,4,88000.0
4500.0,88.0,1991,2,5,170000.0
4700.0,163.0,2010,4,7,499000.0
9400.0,188.0,2006,4,5,289000.0
9500.0,105.0,1990,4,2,163000.0
1600.0,27.0,1970,1,2,87000.0
11500.0,113.0,1970,4,1,90850.0
7400.0,116.0,1987,4,3,243600.0
8700.0,36.0,1986,1,5,90000.0
4100.0,100.0,2021,2,1,270000.0
1600.0,97.0,2000,2,3,239000.0
3700.0,38.0,2011,2,3,95000.0
3600.0,75.0,1938,3,3,240000.0
4100.0,70.0,1932,3,0,113000.0
7200.0,187.0,2010,3,0,425000.0
3000.0,94.0,2005,4,4,180000.0
7200.0,121.0,2009,4,0,299000.0
3000.0,63.0,1939,4,1,109000.0
10500.0,142.0,2001,4,2,198000.0
6400.0,70.0,2010,2,4,139000.0
3700.0,53.0,1980,2,8,135000.0
11100.0,167.0,2019,4,2,310000.0
4800.0,93.0,2005,3,2,217000.0
9300.0,80.0,2016,3,3,127500.0
7200.0,90.0,2011,3,2,209000.0
5800.0,87.0,2019,3,2,174000.0
4100.0,87.0,2010,3,2,139000.0
7400.0,150.0,1934,4,3,232500.0
7300.0,60.0,1975,2,2,115000.0
9300.0,76.0,1900,4,8,125000.0
8400.0,55.0,2021,2,1,1980.0
12700.0,58.0,2020,3,0,99500.0
4500.0,86.0,2008,3,1,180000.0
4500.0,86.0,2006,3,1,180000.0
11700.0,32.0,2021,1,1,44700.0
9200.0,85.0,2006,4,4,140000.0
1600.0,86.0,1958,3,1,199000.0
8600.0,93.0,2021,4,0,235000.0
8600.0,53.0,1975,2,0,94500.0
3700.0,82.0,1936,2,1,198500.0
4100.0,88.0,2003,4,3,204000.0
3400.0,83.0,1926,4,3,180000.0
2700.0,104.0,1930,4,2,230000.0
2700.0,89.0,1959,4,7,196000.0
7200.0,158.0,2010,5,0,395000.0
4100.0,173.0,1975,5,5,320000.0
5900.0,21.0,1965,1,2,67000.0
5900.0,94.0,1950,3,3,199000.0
1000.0,96.0,1919,3,4,180000.0
3400.0,119.0,2018,3,18,330888.0
11700.0,62.0,2019,3,2,76000.0
6400.0,91.0,2019,3,3,227500.0
5700.0,406.0,2018,14,4,2600.0
22300.0,92.0,1980,3,1,90000.0
33000.0,257.0,1900,6,2,169000.0
6400.0,120.0,1960,5,1,138000.0
6400.0,320.0,1980,6,2,420000.0
10200.0,342.0,1980,5,0,250000.0
14300.0,200.0,1972,6,2,187000.0
10500.0,959.0,2002,9,3,700000.0
4500.0,350.0,2009,6,2,1150000.0
15300.0,88.0,1900,3,1,45000.0
10500.0,309.0,2001,3,2,210000.0
25100.0,196.0,1972,8,2,160000.0
7200.0,295.0,2005,5,2,515000.0
